Date,District,Estate,Price,Unit Address,Floor,Block,Room,Area
2021/7/15,Tuen Mun Castle Peak Road,Emerald Bay,4.95,TOWER 2 8/F Room D,8,TOWER 2,D,325
2021/7/15,Tuen Mun Castle Peak Road,Emerald Bay,5.42,TOWER 1A 5/F Room G,5,TOWER 1A,G,321
2021/7/15,Tuen Mun Castle Peak Road,Emerald Bay,5.73,TOWER 1 9/F Room E,9,TOWER 1,E,327
2021/7/15,Ma On Shan,Kam Fung Court,6.88,KAM MEI HOUSE--BLOCK G 3#/F Room 13,3,KAM MEI HOUSE--BLOCK G,13,706
2021/7/15,Tsuen Wan,Tsuen Fung Centre,6.18,2#/F Room F,2,,F,498
2021/7/15,Tuen Mun,Nerine Cove,6.8,BLOCK 1 1#/F Room B,1,BLOCK 1,B,750
2021/7/14,Lohas Park District,Lohas Park,9.48,MALIBU (1B) MALIBU 5#/F Room E,5,MALIBU (1B) MALIBU,E,459
2021/7/14,Ma On Shan,Double Cove,8.6,PHASE 3 BLOCK 25 3#/F Room F,3,PHASE 3 BLOCK 25,F,480
2021/7/14,Tuen Mun,Kingston Terrace,5.2,BLOCK 2 3#/F Room D,3,BLOCK 2,D,896
2021/7/14,Tung Chung,Caribbean Coast,7.2,TOWER 3 4#/F Room E,4,TOWER 3,E,722
2021/7/14,Fan Ling,Fanling Centre,5.24,PHASE I BLOCK D 9/F Room 5,9,PHASE I BLOCK D,5,465
2021/7/14,Ma On Shan,Monte Vista,9,BLOCK 7 1#/F Room C,1,BLOCK 7,C,1103
2021/7/14,Ma On Shan,Chevalier Garden,4.65,BLOCK 11 1#/F Room B,1,BLOCK 11,B,664
2021/7/14,Tin Shui Wai,Kingswood Villas,1.9,LYNWOOD BLOCK 1 8/F Room H,8,LYNWOOD BLOCK 1,H,704
2021/7/14,Tai Wai,Golden Lion Garden,5.38,STAGE II GOLDEN MASCOT COURT--BLOCK B 1#/F Room 4,1,STAGE II GOLDEN MASCOT COURT--BLOCK B,4,499
2021/7/14,Tuen Mun,Siu Hong Court,4.9,SIU SHUN HOUSE--BLOCK K 9/F Room 8,9,SIU SHUN HOUSE--BLOCK K,8,587
2021/7/14,Fan Ling,Flora Plaza,5.9,BLOCK 2 1#/F Room C,1,BLOCK 2,C,550
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,4,TOWER 3 2/F Room P,2,TOWER 3,P,238
2021/7/14,Yuen Long,Sereno Verde,6.17,PHASE 4 BLOCK 11 1#/F Room G,1,PHASE 4 BLOCK 11,G,655
2021/7/14,Fan Ling,Flora Plaza,5.6,BLOCK 3 2#/F Room H,2,BLOCK 3,H,542
2021/7/14,Tseung Kwan O,The Grandiose,8,TOWER 2 2#/F Room K,2,TOWER 2,K,672
2021/7/14,Tuen Mun,The Sherwood,5.5,BLOCK 5 1#/F Room B,1,BLOCK 5,B,599
2021/7/14,Yuen Long,The Reach,5.35,TOWER 9 2#/F Room F,2,TOWER 9,F,492
2021/7/14,Tseung Kwan O,The Beaumount,8.8,TOWER 5 9/F Room H,9,TOWER 5,H,915
2021/7/14,Tsuen Wan,Primrose hill,8.58,TOWER 2 5#/F Room C,5,TOWER 2,C,702
2021/7/14,Fan Ling,Flora Plaza,5.2,BLOCK 8 1#/F Room D,1,BLOCK 8,D,510
2021/7/14,Fan Ling,Avon Park,6.38,BLOCK 3 2#/F Room B,2,BLOCK 3,B,640
2021/7/14,Ma Wan,Park Island,7.66,BLOCK 31 3#/F Room F,3,BLOCK 31,F,737
2021/7/14,Tai Po,Jade Plaza,4.5,BLOCK B 1#/F Room 5,1,BLOCK B,5,362
2021/7/14,Ma On Shan,KAM TAI COURT,6.28,KAM SHING HOUSE--BLOCK D 1/F Room 2,1,KAM SHING HOUSE--BLOCK D,2,828
2021/7/14,Tseung Kwan O,The Wings,27.8,THE WINGS II TOWER 2B 3#/F Room A,3,THE WINGS II TOWER 2B,A,1487
2021/7/14,Tin Shui Wai,Kingswood Villas,5.3,LYNWOOD BLOCK 10 9/F Room F,9,LYNWOOD BLOCK 10,F,576
2021/7/14,Tai Wai,Grandway Garden,9.07,BLOCK 3 2#/F Room G,2,BLOCK 3,G,659
2021/12/9,Kwai Chung,Kwai Po Building,4.22,2#/F Room C,2,,C,551
2021/12/9,Yuen Long,Park Yoho,7.7,PARK VISTA 1A TOWER 11A 1#/F Room C,1,PARK VISTA 1A TOWER 11A,C,649
2021/12/9,Tsuen Wan,Summit Terrace,7.09,TOWER 3 2#/F Room C,2,TOWER 3,C,591
2021/12/9,Ma On Shan,Monte Vista,10,BLOCK 7 3#/F Room A,3,BLOCK 7,A,984
2021/12/9,ShaTin,City One Shatin,5.55,BLOCK 41 3#/F Room A,3,BLOCK 41,A,395
2021/12/9,Tseung Kwan O,Metro City,10,PHASE III TOWER 3 2#/F Room G,2,PHASE III TOWER 3,G,866
2021/12/9,Tseung Kwan O,The Beaumount,9.2,TOWER 7 9/F Room F,9,TOWER 7,F,972
2021/12/9,Tseung Kwan O,Hong Sing Garden,5.18,BLOCK 3 4/F Room C,4,BLOCK 3,C,652
2021/12/9,Tseung Kwan O,Finery Park,6.38,BLOCK 1 7/F Room H,7,BLOCK 1,H,554
2021/7/14,Ma On Shan,Sunshine City,8.3,BLOCK N 7/F Room 8,7,BLOCK N,8,683
2021/7/14,ShaTin,Shatin Centre,5.45,ON NING BUILDING--BLOCK E 4/F Room D,4,ON NING BUILDING--BLOCK E,D,377
2021/7/14,Ma On Shan,Altissimo,45.5,TOWER 1 1#/F Room B,1,TOWER 1,B,1519
2021/7/14,Tsuen Wan,Belvedere Garden,8.88,PHASE 3 BLOCK 2 1#/F Room D,1,PHASE 3 BLOCK 2,D,849
2021/7/14,Tsuen Wan,Tsuen Wan Centre,4.82,BLOCK 2--KWEILIN HOUSE 3#/F Room C,3,BLOCK 2--KWEILIN HOUSE,C,455
2021/7/14,Tsing Yi,Grand Horizon,7.5,BLOCK 3 4#/F Room H,4,BLOCK 3,H,674
2021/7/14,Tseung Kwan O,Hong Sing Garden,4.3,BLOCK 4 1/F Room A,1,BLOCK 4,A,502
2021/7/14,Yuen Long,Park Yoho,8.48,PARK YOHO GENOVA TOWER 16B 7/F Room A,7,PARK YOHO GENOVA TOWER 16B,A,572
2021/7/14,Tuen Mun,Tai Hing Gardens,5.52,PHASE 2 TOWER 8 4/F Room F,4,PHASE 2 TOWER 8,F,583
2021/7/14,Tai Po,Solaria,15.29,TOWER 2 5/F Room B,5,TOWER 2,B,816
2021/7/14,Tuen Mun Castle Peak Road,The Bloomsway,7.38,THE LAGUNA TOWER 2 1#/F Room D,1,THE LAGUNA TOWER 2,D,603
2021/7/14,Tuen Mun Castle Peak Road,Hong Kong Gold Coast,5.35,BLOCK 9 3/F Room D,3,BLOCK 9,D,702
2021/7/14,Tung Chung,Yu Tung Court,3.7,BLOCK E 1#/F Room 7,1,BLOCK E,7,576
2021/7/14,Tai Po,Solaria,10.71,TOWER 8 7/F Room E,7,TOWER 8,E,595
2021/7/14,Fan Ling,Cheong Shing Court,5.2,BLOCK C 3#/F Room 1,3,BLOCK C,1,829
2021/7/14,ShaTin,City One Shatin,5.72,BLOCK 39 2#/F Room F,2,BLOCK 39,F,395
2021/7/14,Sheung Shui,Kentwood Place,7.5,1#/F Room A,1,,A,939
2021/7/14,Tai Po,Wang Fuk Court,3.18,BLOCK E 3#/F Room 3,3,BLOCK E,3,519
2021/7/14,Kwai Chung,Sun Kwai Hing Gardens,6.3,BLOCK A 8/F Room 1,8,BLOCK A,1,594
2021/7/14,Tai Wai,Grandeur Garden,5.92,TOWER 2 1#/F Room C,1,TOWER 2,C,416
2021/7/14,Sheung Shui,Royal Green,5.68,TOWER 1 1#/F Room G,1,TOWER 1,G,558
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,4.34,TOWER 3 2#/F Room P,2,TOWER 3,P,238
2021/7/14,Tuen Mun,Villa Tiara,6.6,BLOCK 6 1#/F Room E,1,BLOCK 6,E,641
2021/7/14,Tseung Kwan O,Metro City,6.5,PHASE II TOWER 10 1/F Room B,1,PHASE II TOWER 10,B,516
2021/7/14,Tseung Kwan O,Park Central,8.13,TOWER 7 4#/F Room F,4,TOWER 7,F,546
2021/7/14,Ma On Shan,Ma On Shan Centre,7.9,TOWER 2 1#/F Room D,1,TOWER 2,D,701
2021/7/14,Tuen Mun,Sun Tuen Mun Centre,5.63,BLOCK 7 2#/F Room G,2,BLOCK 7,G,547
2021/7/14,ShaTin,Castello,8.25,BLOCK 7 2#/F Room E,2,BLOCK 7,E,718
2021/7/14,Ma On Shan,Kam Fung Court,4.68,KAM YUNG HOUSE--BLOCK A 1#/F Room 7,1,KAM YUNG HOUSE--BLOCK A,7,601
2021/7/14,Kwai Chung,Ning Fung Court,5.37,BLOCK A 2#/F Room 8,2,BLOCK A,8,665
2021/7/14,Tseung Kwan O,The Grandiose,8.58,TOWER 2 9/F Room K,9,TOWER 2,K,670
2021/7/14,Yuen Long,Park Yoho,8,PARK YOHO GENOVA TOWER 16B 1#/F Room D,1,PARK YOHO GENOVA TOWER 16B,D,572
2021/7/14,ShaTin,Fung Shing Court,4.75,WING SHING HOUSE--BLOCK A 1#/F Room 15,1,WING SHING HOUSE--BLOCK A,15,539
2021/7/14,Ma On Shan,Lake Silver,17.38,TOWER 3 3#/F Room C,3,TOWER 3,C,1372
2021/7/14,ShaTin,SHATIN NEW TOWN,7.5,BLOCK C2 2#/F Room A,2,BLOCK C2,A,653
2021/7/14,Fan Ling,Dawning Views,7.55,BLOCK 4 1#/F Room C,1,BLOCK 4,C,785
2021/7/14,Tuen Mun,Beneville,5.9,BLOCK 2 5/F Room H,5,BLOCK 2,H,577
2021/7/14,Tsuen Wan,Vision City,16.2,TOWER 3 1#/F Room C,1,TOWER 3,C,1097
2021/7/14,Tseung Kwan O,Ocean Shores,8.98,TOWER 7 6/F Room C,6,TOWER 7,C,683
2021/7/14,ShaTin,Garden Vista,8.05,BLOCK F 5/F Room 6,5,BLOCK F,6,744
2021/7/14,Tseung Kwan O,Kwong Ming Court,3.8,KWONG LUNG HOUSE--BLOCK B 2#/F Room 15,2,KWONG LUNG HOUSE--BLOCK B,15,574
2021/7/14,Tuen Mun Castle Peak Road,Aegean Coast,8.08,TOWER 3 1#/F Room A,1,TOWER 3,A,963
2021/7/14,Tuen Mun,Eldo Court,6.4,TOWER B 2#/F Room C,2,TOWER B,C,713
2021/7/14,Tseung Kwan O,Kwong Ming Court,4.2,KWONG NING HOUSE--BLOCK F 2#/F Room 5,2,KWONG NING HOUSE--BLOCK F,5,708
2021/7/14,Ma On Shan,KAM TAI COURT,5.22,KAM YING HOUSE--BLOCK H 2#/F Room 6,2,KAM YING HOUSE--BLOCK H,6,722
2021/7/14,Ma On Shan,Kam Fung Court,4.68,KAM HUEN HOUSE--BLOCK F 3#/F Room 7,3,KAM HUEN HOUSE--BLOCK F,7,593
2021/7/14,Tuen Mun,Lung Mun Oasis,3.3,BLOCK 11 3/F Room E,3,BLOCK 11,E,504
2021/7/14,Tseung Kwan O,Po Ming Court,3.9,BLOCK B 1#/F Room 2,1,BLOCK B,2,576
2021/7/14,Tseung Kwan O,Kwong Ming Court,4.84,KWONG LUNG HOUSE--BLOCK B 9/F Room 4,9,KWONG LUNG HOUSE--BLOCK B,4,721
2021/7/14,Fan Ling,Dawning Views,6.33,BLOCK 4 1#/F Room G,1,BLOCK 4,G,602
2021/7/14,Tseung Kwan O,Nan Fung Plaza,9.65,TOWER 3 7/F Room D,7,TOWER 3,D,877
2021/7/14,Tseung Kwan O,Ying Ming Court,4.8,MING LEUNG HOUSE--BLOCK B 3#/F Room 7,3,MING LEUNG HOUSE--BLOCK B,7,710
2021/7/14,Sheung Shui,Woodland Crest,10,BLOCK 8 3/F Room E,3,BLOCK 8,E,1172
2021/7/14,Tsuen Wan,Harmony Garden,6.52,BLOCK 2 5/F Room C,5,BLOCK 2,C,537
2021/7/14,Ma On Shan,Ocean View,8.1,BLOCK 3 2#/F Room E,2,BLOCK 3,E,633
2021/7/14,Kwai Chung,Mai Chung Mansion,3.8,9/F Room 4,9,,4,430
2021/7/14,Tai Po,Jade Plaza,4.48,BLOCK A 1#/F Room 2,1,BLOCK A,2,394
2021/7/14,ShaTin,Belair Gardens,8,MANHATTAN HEIGHTS--BLOCK M 2#/F Room C,2,MANHATTAN HEIGHTS--BLOCK M,C,808
2021/7/14,Tuen Mun,Kingston Terrace,4.18,BLOCK 2 3#/F Room C,3,BLOCK 2,C,636
2021/7/14,Tai Po,SUN HING GARDEN,5.7,HONG SHUN COURT--BLOCK 3 3#/F Room I,3,HONG SHUN COURT--BLOCK 3,I,494
2021/7/14,Tai Po,Tai Po Centre,6.05,PHASE 6 TOWER 14 2#/F Room B,2,PHASE 6 TOWER 14,B,498
2021/7/14,Sheung Shui,8 Royal Green,9.38,3#/F Room G,3,,G,1043
2021/7/14,ShaTin,City One Shatin,7.92,BLOCK 22 1#/F Room F,1,BLOCK 22,F,601
2021/7/14,Yuen Long,Sereno Verde,7.82,PHASE 1 BLOCK 6 6/F Room G,6,PHASE 1 BLOCK 6,G,1049
2021/7/14,Tseung Kwan O,Beverly Garden,4.41,BLOCK 4 2#/F Room E,2,BLOCK 4,E,504
2021/7/14,Tsuen Wan,Ocean Pride,8.75,TOWER 3C 7/F Room A,7,TOWER 3C,A,503
2021/7/14,Tung Chung,Yu Tung Court,4.2,BLOCK B 7/F Room 12,7,BLOCK B,12,719
2021/7/14,Yuen Long,The Reach,6.28,TOWER 13 5/F Room G,5,TOWER 13,G,577
2021/7/14,Tuen Mun,Tuen Mun Town Plaza,4.93,TOWER 2 1#/F Room F,1,TOWER 2,F,445
2021/7/14,Tai Wai,The Riverpark,15.28,TOWER 2 1#/F Room G,1,TOWER 2,G,1089
2021/7/14,Tin Shui Wai,Tin Shing Court,5.68,BLOCK H 3#/F Room 7,3,BLOCK H,7,668
2021/7/14,Tuen Mun,Siu Hong Court,5.04,SIU PING HOUSE--BLOCK N 1#/F Room 6,1,SIU PING HOUSE--BLOCK N,6,522
2021/7/14,Tsuen Wan,Tsuen Wan Centre,4.82,BLOCK 19--SHENYANG HOUSE 2#/F Room C,2,BLOCK 19--SHENYANG HOUSE,C,404
2021/7/14,Tuen Mun,Blossom Garden,5.35,BLOCK 1 3/F Room H,3,BLOCK 1,H,590
2021/7/14,Yuen Long,The Reach,8.83,TOWER 7 2#/F Room A,2,TOWER 7,A,1014
2021/7/14,Tin Shui Wai,Tin Shing Court,4.8,BLOCK D 1#/F Room 8,1,BLOCK D,8,851
2021/7/14,Tuen Mun,Siu Kwai Court,3.96,SIU KEUNG HOUSE--BLOCK A 1/F Room 18,1,SIU KEUNG HOUSE--BLOCK A,18,583
2021/7/14,Tin Shui Wai,Tin Chung Court,4.78,BLOCK G 2#/F Room 2,2,BLOCK G,2,854
2021/7/14,Tin Shui Wai,Tin Chung Court,3.8,BLOCK F 1#/F Room 3,1,BLOCK F,3,664
2021/7/14,Tin Shui Wai,Tin Chung Court,4.3,BLOCK O 1#/F Room 8,1,BLOCK O,8,863
2021/7/14,Tsuen Wan,Chelsea Court,7.2,TOWER A2--TOWER SOUTH 3#/F Room C,3,TOWER A2--TOWER SOUTH,C,647
2021/7/14,Tseung Kwan O,The Beaumount,7.86,TOWER 3 3#/F Room C,3,TOWER 3,C,658
2021/7/14,Tai Po,Solaria,8.67,TOWER 10 2#/F Room G,2,TOWER 10,G,465
2021/7/14,Tai Po,Mayfair By The Sea,11.35,TOWER 18 7/F Room D,7,TOWER 18,D,883
2021/12/9,Tsuen Wan,Riviera Gardens,2,TOWER 10 2#/F Room A,2,TOWER 10,A,632
2021/12/9,Kwai Chung,Kwong Fai Buildihng,2.3,6/F Room H,6,,H,550
2021/12/9,Tuen Mun,Rich Building,3.9,1#/F Room H,1,,H,423
2021/12/9,Fotan,Sui Wo Court,6.4,WING HING HOUSE--BLOCK J 1#/F Room 5,1,WING HING HOUSE--BLOCK J,5,703
2021/12/9,Tung Chung,Century Link,7.23,PHASE 1 TOWER 5B 1#/F Room 2,1,PHASE 1 TOWER 5B,2,468
2021/12/9,ShaTin,City One Shatin,10.8,BLOCK 4 6/F Room C,6,BLOCK 4,C,1018
2021/12/9,Tsuen Wan,The Dynasty,15,TOWER 2 5#/F Room C,5,TOWER 2,C,972
2021/12/9,Tai Po,Tai Po Centre,4,PHASE 1 TOWER 1 4/F Room D,4,PHASE 1 TOWER 1,D,551
2021/7/14,Lohas Park District,Lohas Park,11,THE CAPITOL TOWER 6 2#/F Room LB,2,THE CAPITOL TOWER 6,LB,1115
2021/7/14,Tseung Kwan O,Po Ming Court,4.12,BLOCK B 3#/F Room 7,3,BLOCK B,7,560
2021/7/14,Yuen Long,Yee Fung Garden,5.28,BLOCK B 1#/F Room 1,1,BLOCK B,1,434
2021/7/14,Fan Ling,Belair Monte,2.3,BLOCK 3 1#/F Room A,1,BLOCK 3,A,619
2021/7/14,Fotan,Sui Wo Court,4.6,FUNG LIN HOUSE--BLOCK C 6/F Room 6,6,FUNG LIN HOUSE--BLOCK C,6,537
2021/7/14,Tseung Kwan O,East Point,7.95,BLOCK 5 2#/F Room F,2,BLOCK 5,F,592
2021/7/14,Yuen Long,Crescent Green,12.08,TOWER 8 3/F Room B,3,TOWER 8,B,1006
2021/7/14,Tai Wai,Golden Lion Garden,2,STAGE I GOLDEN HARVEST COURT--BLOCK F 8/F Room 1,8,STAGE I GOLDEN HARVEST COURT--BLOCK F,1,417
2021/7/14,Tin Shui Wai,Tin Shing Court,4.53,BLOCK C 3#/F Room 12,3,BLOCK C,12,710
2021/7/14,ShaTin,Yu Chui Court,6.3,YU TING HOUSE--BLOCK K 5/F Room 2,5,YU TING HOUSE--BLOCK K,2,826
2021/7/14,Tsuen Wan Sham Tseng,Sea Crest Villa,5,BLOCK 12 8/F Room F,8,BLOCK 12,F,566
2021/7/14,Yuen Long,Crescent Green,12.97,TOWER 7 9/F Room A,9,TOWER 7,A,1000
2021/7/14,Tsuen Wan,The Pavilia Bay,9.5,T2B 1#/F Room C,1,T2B,C,499
2021/7/14,Ma On Shan,Monte Vista,7.23,BLOCK 9 6/F Room B,6,BLOCK 9,B,599
2021/7/14,Tuen Mun,Kingston Terrace,4,BLOCK 3 2#/F Room G,2,BLOCK 3,G,621
2021/7/14,Sheung Shui,Woodland Crest,16.8,BLOCK 5 1/F Room F,1,BLOCK 5,F,1646
2021/7/14,Fan Ling,Belair Monte,3,BLOCK 3 2#/F Room F,2,BLOCK 3,F,878
2021/7/14,Tsuen Wan,Primrose hill,7.39,TOWER 3 9/F Room B,9,TOWER 3,B,708
2021/7/14,Tuen Mun,Tuen Mun Town Plaza,4.3,TOWER 7 8/F Room D,8,TOWER 7,D,587
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,4.91,TOWER 2 8/F Room F,8,TOWER 2,F,311
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,3.99,TOWER 2 7/F Room K,7,TOWER 2,K,223
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,5.04,TOWER 2 7/F Room E,7,TOWER 2,E,323
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,5.11,TOWER 1A 5/F Room D,5,TOWER 1A,D,315
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,5.44,TOWER 1A 9/F Room C,9,TOWER 1A,C,358
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,4.9,TOWER 1A 6/F Room G,6,TOWER 1A,G,321
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,5.35,TOWER 1A 6/F Room D,6,TOWER 1A,D,315
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,5.34,TOWER 2 6/F Room E,6,TOWER 2,E,323
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,4.85,TOWER 2A 3/F Room J,3,TOWER 2A,J,318
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,5.05,TOWER 2 3/F Room D,3,TOWER 2,D,325
2021/7/14,Fan Ling,Grand Regentville,6.4,TOWER 7 1#/F Room B,1,TOWER 7,B,659
2021/7/14,Tsing Yi,Grand Horizon,7.66,BLOCK 3 1#/F Room A,1,BLOCK 3,A,729
2021/7/14,Yuen Long,Sereno Verde,8.38,PHASE 1 BLOCK 7 8/F Room B,8,PHASE 1 BLOCK 7,B,1042
2021/7/14,Tsing Yi,Rambler Crest,6.75,TOWER 1 4#/F Room F,4,TOWER 1,F,683
2021/7/14,Kwai Fong,Kwai Fong Terrace,5.45,BLOCK 3 6/F Room C,6,BLOCK 3,C,590
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,5.25,TOWER 1A 8/F Room E,8,TOWER 1A,E,318
2021/7/14,Ma On Shan,Oceanaire,9,TOWER 3A 1#/F Room B,1,TOWER 3A,B,1257
2021/7/14,Tai Wai,King Tin Court,5.68,CHING SAM HOUSE--BLOCK B 2#/F Room 1,2,CHING SAM HOUSE--BLOCK B,1,540
2021/7/14,Tuen Mun Castle Peak Road,Emerald Bay,5.64,TOWER 1 1#/F Room F,1,TOWER 1,F,378
2021/7/14,Tsuen Wan,Belvedere Garden,7,BLOCK 2 2#/F Room E,2,BLOCK 2,E,830
2021/7/13,Lohas Park District,Lohas Park,11.78,MALIBU (2A) MALIBU 3#/F Room A,3,MALIBU (2A) MALIBU,A,660
2021/7/13,Lohas Park District,Lohas Park,12,MALIBU (2B) MALIBU 1#/F Room A,1,MALIBU (2B) MALIBU,A,801
2021/7/13,Lohas Park District,Lohas Park,10.85,HEMERA TOWER 2 EMERALD 5#/F Room LC,5,HEMERA TOWER 2 EMERALD,LC,739
2021/7/13,Ma On Shan,Double Cove,12.1,PHASE 1 BLOCK 3 2#/F Room C,2,PHASE 1 BLOCK 3,C,988
2021/7/13,Ma On Shan,Double Cove,13.95,PHASE 2 BLOCK 20 9/F Room A,9,PHASE 2 BLOCK 20,A,795
2021/7/13,Tsing Yi,Mayfair Gardens,5.9,BLOCK 11 1/F Room C,1,BLOCK 11,C,671
2021/7/13,Tseung Kwan O,Metro City,8.68,PHASE II TOWER 6 6/F Room E,6,PHASE II TOWER 6,E,750
2021/7/13,Yuen Long,Villa By the Park,4.67,BLOCK 5 7/F Room H,7,BLOCK 5,H,570
2021/7/13,ShaTin,Ravana Garden,8.28,BLOCK 4 2#/F Room C,2,BLOCK 4,C,660
2021/7/13,Fan Ling,Cheong Shing Court,4.29,BLOCK B 3#/F Room 4,3,BLOCK B,4,670
2021/7/13,Fotan,The Palazzo,28.68,TOWER 8 2#/F Room B,2,TOWER 8,B,1835
2021/7/13,Ma On Shan,Silversands,11,TOWER 5A 9/F Room B,9,TOWER 5A,B,449
2021/7/13,Fan Ling,Cheong Shing Court,4.36,BLOCK A 3#/F Room 7,3,BLOCK A,7,670
2021/7/13,Tai Po,Centra Horizon,10.9,TOWER 9 1#/F Room H,1,TOWER 9,H,614
2021/7/13,Kwai Chung,The apex,10.08,TOWER I--BLOCK I 2#/F Room G,2,TOWER I--BLOCK I,G,997
2021/7/13,Tsuen Wan,Sheung Chui Court,5.7,BLOCK B 1#/F Room 9,1,BLOCK B,9,438
2021/7/13,Tuen Mun,Siu Hong Court,4.15,SIU NING HOUSE--BLOCK S 1/F Room 8,1,SIU NING HOUSE--BLOCK S,8,583
2021/7/13,Tuen Mun,The Sherwood,5.25,BLOCK 12 1#/F Room A,1,BLOCK 12,A,486
2021/7/13,Fan Ling,Fanling Town Center,5.4,TOWER 4 6/F Room B,6,TOWER 4,B,533
2021/7/13,Tuen Mun Castle Peak Road,Seaview Garden,5.28,BLOCK NO.3 1#/F Room C,1,BLOCK NO.3,C,820
2021/7/13,Tseung Kwan O,Tseung Kwan O Plaza,7.98,TOWER 3A 1#/F Room A,1,TOWER 3A,A,627
2021/7/13,Tsuen Wan,Riviera Gardens,7.7,TOWER 10 1/F Room E,1,TOWER 10,E,807
2021/7/13,Kwai Chung,Po Sing Centre,4.39,BLOCK A 1#/F Room 6,1,BLOCK A,6,430
2021/7/13,Tin Shui Wai,Tin Chung Court,4.38,BLOCK M 3#/F Room 10,3,BLOCK M,10,793
2021/7/13,Tin Shui Wai,Tin Chung Court,4.02,BLOCK F 2#/F Room 3,2,BLOCK F,3,664
2021/7/13,Tsuen Wan,Sheung Chui Court,5.38,BLOCK B 6/F Room 4,6,BLOCK B,4,438
2021/7/13,Tin Shui Wai,Tin Shing Court,3.55,BLOCK A 2#/F Room 14,2,BLOCK A,14,573
2021/7/13,Tuen Mun,Siu On Court,5.14,TING ON HOUSE--BLOCK H 5/F Room 7,5,TING ON HOUSE--BLOCK H,7,672
2021/7/13,Tsuen Wan,Ocean Pride,9.7,TOWER 5C 7/F Room A,7,TOWER 5C,A,524
2021/7/13,Tin Shui Wai,Tin Chung Court,3.8,BLOCK J 3#/F Room 8,3,BLOCK J,8,664
2021/7/13,Ma On Shan,Altissimo,9.3,TOWER 1 G/F Room D,,TOWER 1,D,488
2021/7/13,Tin Shui Wai,Tin Chung Court,3.9,BLOCK L 1#/F Room 4,1,BLOCK L,4,664
2021/7/13,Tung Chung,Century Link,6.86,PHASE 1 TOWER 6B 6/F Room 2,6,PHASE 1 TOWER 6B,2,483
2021/7/13,Tsuen Wan,Allway Gardens,5.13,BLOCK Q 1#/F Room 6,1,BLOCK Q,6,546
2021/7/13,Tuen Mun,2GERHER,8.18,NORTH WING 5/F Room A,5,NORTH WING,A,563
2021/7/13,Tsing Yi,Rambler Crest,5.48,TOWER 1 1#/F Room H,1,TOWER 1,H,638
2021/7/13,Tseung Kwan O,Metro City,7.43,PHASE III TOWER 1 3#/F Room B,3,PHASE III TOWER 1,B,573
2021/7/13,Tin Shui Wai,Tin Fu Court,3.77,BLOCK J 2#/F Room 4,2,BLOCK J,4,665
2021/7/13,Tin Shui Wai,Tin Chung Court,3.8,BLOCK M 2#/F Room 13,2,BLOCK M,13,717
2021/7/13,Tsuen Wan Sham Tseng,Bellagio,7.7,TOWER 6 5#/F Room G,5,TOWER 6,G,703
2021/7/13,Tin Shui Wai,Tin Chung Court,4.18,BLOCK M 6/F Room 1,6,BLOCK M,1,863
2021/7/13,Tsuen Wan,Discovery Park,9.4,BLOCK 5 1#/F Room E,1,BLOCK 5,E,805
2021/12/9,Tsuen Wan Sham Tseng,L’AQUATIQUE,14.4,BLOCK 1 9/F Room D1,9,BLOCK 1,D1,907
2021/12/9,Tseung Kwan O,Ocean Shores,9.15,TOWER 5 1#/F Room D,1,TOWER 5,D,693
2021/12/9,Tsing Yi,Ching Wah Court,4.3,WAH SUEN HOUSE--BLOCK B 3#/F Room 8,3,WAH SUEN HOUSE--BLOCK B,8,490
2021/12/9,Sai Kung,The Mediterranean,13.4,TOWER 1 2/F Room E,2,TOWER 1,E,994
2021/12/9,Lohas Park District,Lohas Park,8.19,MALIBU (1A) MALIBU 2#/F Room C,2,MALIBU (1A) MALIBU,C,457
2021/12/8,Ma On Shan,KAM TAI COURT,5.4,KAM MAN HOUSE--BLOCK L 3#/F Room 6,3,KAM MAN HOUSE--BLOCK L,6,722
2021/12/8,Tai Wai,Grandway Garden,6.2,BLOCK 1 1#/F Room F,1,BLOCK 1,F,659
2021/12/8,Tai Po,Classical Gardens,7.9,BLOCK 17 6/F Room F,6,BLOCK 17,F,765
2021/12/8,ShaTin,Kingston Lodge,13,1#/F Room A,1,,A,1409
2021/7/13,Tin Shui Wai,Tin Shing Court,4.38,BLOCK G 1#/F Room 1,1,BLOCK G,1,673
2021/7/13,Tin Shui Wai,Tin Fu Court,4.43,BLOCK J 1#/F Room 1,1,BLOCK J,1,854
2021/7/13,Tsuen Wan,Chelsea Court,9.68,TOWER B1--TOWER WEST 6#/F Room D,6,TOWER B1--TOWER WEST,D,707
